employer_num_employees
8958
8871
8871
8842
8842
8842
8842
8792
8700
8696
8696
8696
8696
8507
8500
8500
8500
8500
8416
8414
8414
8414
8200
8200
8200
8200
8200
8200
8200
8138
8138
8000
8000
8000
8000
8000
7924
7700
7648
7609
7609
7551
7551
7551
7500
7500
7464
7464
7300
7300
7185
7185
7185
7185
7185
7100
7086
7000
7000
7000
7000
6800
6500
6500
6500
6500
6500
6500
6490
6400
6392
6392
6337
6337
6337
6337
6324
6311
6300
6275
6275
6200
6100
6090
6034
6000
6000
6000
6000
6000
6000
5982
5949
5875
5777
5729
5610
5600
5600
5600
5592
5550
5549
5500
5500
5500
5479
5411
5300
5300
5300
5300
5200
5200
5200
5005
5000
5000
5000
5000
5000
5000
5000
5000
5000
4900
4860
4816
4800
4800
4797
4779
4777
4743
4600
4600
4520
4500
4390
4348
4339
4275
4200
4150
4098
4098
4000
4000
4000
4000
4000
3963
3902
3902
3840
3826
3800
3707
3694
3657
3655
3600
3600
3522
3500
3500
3500
3500
3500
3500
3405
3393
3375
3347
3346
3340
3302
3300
3259
3259
3200
3200
3148
3125
3100
3051
3033
3000
3000
3000
3000
2940
2940
2924
2900
2803
2800
2800
2800
2800
2789
2736
2720
2715
2715
2712
2672
2650
2650
2531
2531
2500
2500
2500
2500
2500
2500
2500
2490
2473
2400
2380
2350
2300
2213
2199
2199
2199
2199
2168
2142
2142
2139
2136
2130
2102
2100
2050
2000
2000
2000
2000
1979
1979
1952
1950
1924
1913
1906
1900
1900
1800
1800
1800
1800
1800
1800
1800
1800
1799
1786
1786
1786
1783
1783
1763
1750
1750
1750
1741
1740
1737
1732
1730
1713
1695
1690
1676
1670
1660
1630
1600
1600
1600
1585
1574
1512
1510
1500
1495
1495
1480
1473
1441
1400
1400
1400
1400
1400
1398
1395
1364
1351
1350
1342
1342
1342
1311
1300
1295
1292
1266
1254
1252
1250
1250
1250
1250
1238
1232
1227
1227
1227
1215
1200
1200
1200
1200
1200
1200
1199
1177
1150
1110
1100
1100
1100
1100
1072
1050
1030
1027
1024
1024
1024
1022
1020
1002
1000
1000
985
951
950
922
918
908
900
900
900
900
900
887
875
875
870
870
863
854
851
850
850
850
828
828
824
824
812
800
800
800
800
800
791
789
789
789
776
766
766
760
752
750
750
746
742
740
737
734
732
728
720
720
720
720
720
720
720
711
704
703
700
700
700
700
700
700
700
694
682
660
650
650
650
648
636
630
625
625
625
624
623
616
614
613
612
612
600
600
600
600
600
600
596
588
582
580
572
572
572
565
564
564
562
562
560
556
550
550
534
529
527
527
519
512
512
506
505
500
500
500
500
500
500
500
500
500
480
480
479
476
476
475
470
470
467
464
461
460
459
450
450
450
450
450
450
450
449
443
439
435
435
428
426
420
419
418
400
400
400
400
400
399
392
392
392
392
389
388
387
382
382
382
380
377
372
370
368
365
353
351
350
350
347
340
331
330
327
325
321
320
314
312
310
310
305
302
300
300
295
291
291
290
290
290
285
284
276
275
273
271
271
267
260
256
254
253
250
250
249
249
248
248
248
245
244
244
243
238
238
235
235
233
231
231
230
230
230
227
226
225
220
220
220
220
220
218
217
217
216
208
205
203
200
200
200
200
200
200
200
200
200
200
200
200
200
198
198
192
192
191
190
190
190
190
188
187
187
186
186
185
185
185
182
182
181
180
180
176
175
172
172
172
171
170
167
167
167
165
165
162
160
160
159
158
158
157
157
157
156
155
155
150
150
149
148
147
145
144
143
143
142
141
140
140
140
140
139
139
138
138
138
136
135
135
135
135
135
134
134
131
130
130
130
130
130
130
130
128
125
125
125
125
123
122
122
121
121
121
121
120
120
120
119
118
118
117
116
115
115
115
114
114
111
110
110
110
110
108
108
108
108
108
107
106
105
105
105
105
104
104
103
103
102
102
101
101
101
101
101
100
100
100
100
99
97
97
96
95
95
95
94
94
94
93
92
92
92
91
90
90
90
90
89
89
88
88
88
88
86
86
86
86
85
85
85
85
85
84
83
83
83
82
82
82
82
80
80
80
80
78
78
78
78
78
77
77
77
77
77
77
76
75
75
75
75
75
75
75
74
74
74
73
73
73
72
72
71
70
70
70
69
69
68
68
68
68
68
67
67
67
66
66
66
65
65
65
65
64
64
63
63
63
62
62
62
62
61
60
60
60
60
60
60
60
58
58
58
58
58
57
57
57
56
55
55
55
55
55
55
55
55
55
55
54
54
54
53
52
52
51
50
50
50
50
50
49
49
49
48
48
48
48
48
48
48
48
47
47
47
47
47
47
46
46
46
46
46
45
45
45
45
45
45
45
45
45
45
45
45
45
44
44
43
43
42
42
42
42
42
42
42
42
42
41
41
41
41
40
40
40
40
40
40
40
40
39
39
39
39
39
38
38
38
37
37
37
37
37
37
37
37
36
36
36
36
35
35
35
35
35
35
35
35
35
35
35
34
34
33
33
32
32
32
32
32
32
32
32
31
31
31
31
31
30
30
30
30
30
30
30
29
29
29
29
29
29
28
28
28
28
28
28
28
27
27
27
26
26
26
26
26
26
26
25
25
25
25
25
25
25
25
25
25
25
25
24
24
24
24
24
24
24
23
23
23
23
23
23
23
23
23
23
23
22
22
22
22
22
22
22
21
21
21
20
20
20
20
20
20
20
20
20
20
20
19
19
19
19
19
19
18
18
18
18
18
18
18
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
15
15
15
15
15
15
15
15
14
14
14
14
14
14
14
14
14
13
13
13
12
12
12
12
12
12
12
11
11
11
11
11
11
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
9
9
9
9
9
9
9
9
9
8
8
8
8
8
8
8
8
7
7
7
7
7
7
7
7
7
7
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
4
4
4
4
4
4
4
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
0
0
