1
2
1
4
8
1
1
9
67
4
1
1
2
9
5
1
1
2
2
469
4
1
4
1
2
3
14
1
6
2
3
1
3
1
2
12
2
1
1
1
5
2
1
2
1
49
2
1
1
12
1
2
5
6
1
5
2
9
7
1
