1
2
1
1
1
1
2
2
1
1
1
1
11
1
1
1
1
5
1
1
1
3
1
1
1
6
1
2
1
18
1
3
24
1
1
1
6
1
1
1
1
2
1
4
3
1
26
1
1
3
2
1
1
1
1
1
1
8
1
2
1
1
7
3
1
1
2
2
1
1
1
1
1
1
11
3
1
1
3
2
1
1
3
3
1
1
1
1
1
1
3
6
1
4
1
1
2
1
1
2
1
1
1
2
1
19
1
2
2
1
4
1
1
26
1
1
1
1
1
2
1
2
1
3
3
1
1
1
1
1
3
9
1
2
2
1
2
1
1
1
1
1
1
1
1
1
2
7
1
7
1
13
2
1
1
2
1
4
2
2
1
1
1
2
1
3
1
6
1
1
2
3
1
1
1
1
9
4
2
1
1
1
1
1
3
2
14
1
1
1
1
1
3
1
2
1
1
3
1
2
1
2
1
2
2
1
3
2
1
2
6
7
1
1
1
1
1
3
2
1
1
1
1
1
2
7
1
4
5
43
1
6
4
1
7
1
1
1
2
1
1
2
1
3
1
1
1
1
1
1
1
1
1
2
1
1
2
4
1
1
1
4
1
3
2
1
1
3
7
1
1
1
2
1
5
1
13
4
1
1
1
1
19
1
5
4
1
1
3
1
1
2
1
36
1
2
1
1
4
1
11
19
1
6
1
1
1
7
1
38
1
1
1
1
7
1
1
1
1
1
1
2
1
1
1
6
6
1
1
1
1
1
1
1
1
1
1
1
1
4
1
1
1
4
1
1
5
1
1
1
1
3
3
1
1
1
1
2
1
1
3
1
2
1
1
27
1
2
1
1
1
2
1
1
11
1
1
1
1
1
1
6
1
1
5
1
3
1
3
1
1
1
1
2
1
3
1
2
7
2
1
1
2
2
1
1
9
1
2
1
2
2
1
1
1
1
1
5
1
1
1
1
6
1
1
24
1
1
2
1
1
1
5
1
2
2
3
1
1
1
1
1
1
27
5
1
1
1
1
2
1
2
3
1
1
1
2
1
1
1
2
2
1
3
1
6
2
1
1
2
6
3
6
1
3
1
1
1
3
1
1
1
2
1
1
3
1
4
3
1
1
2
2
3
1
3
12
1
8
4
1
8
2
1
11
1
4
4
1
1
4
1
2
1
1
1
1
1
3
1
4
3
1
1
1
1
18
1
7
1
1
2
1
1
11
1
1
1
2
1
1
3
3
1
1
1
1
1
2
5
1
1
1
1
1
2
1
1
1
1
4
4
1
6
5
3
1
26
34
61
1
7
1
5
1
1
1
1
30
1
1
1
1
1
2
1
3
1
5
5
33
1
10
1
1
1
2
1
1
1
3
2
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
2
1
3
1
3
1
1
1
1
4
2
1
2
1
1
1
3
1
1
1
1
1
62
1
2
1
1
1
2
6
1
1
2
4
1
2
1
1
1
8
10
1
1
1
1
2
6
2
2
1
1
2
1
1
2
1
1
1
1
1
4
3
1
2
3
1
3
1
1
3
2
2
2
1
1
1
1
1
3
1
1
4
1
4
1
2
3
1
1
1
1
1
2
2
3
1
1
2
1
1
2
1
